Time UTC+0;Solar Carport [W];Solar Fixed installation [W]; SolarFlatroof [W];Solar Single panel [W];Solar Tracker [W];Solar Wall (south) [W];Solar Wall (west) [W];LUT Electricity Consumption [W];
2017-10-12 03:28:00;0;-3.93;0;0;-1.87;1.93;3.31;168000.00;
2017-10-12 03:43:00;0;-3.70;0;0;-1.87;1.63;3.27;180000.00;
2017-10-12 03:58:00;0;-3.84;0;0;-1.87;2.21;3.65;204000.00;
2017-10-12 04:13:00;0;-3.79;0;0;-1.96;1.67;1.94;216000.00;
2017-10-12 04:28:00;0;-3.47;0;0;-1.57;1.63;2.73;252000.00;
2017-10-12 04:43:00;0;-1.55;0;0;-0.37;3.62;7.77;240000.00;
2017-10-12 04:58:00;9.29;0;6.47;0.02;0;8.36;21.89;252000.00;
2017-10-12 05:13:00;253.38;-7.00;128.04;0.86;-5.20;8.66;22.09;276000.00;
2017-10-12 05:28:00;747.77;5.90;386.87;2.07;14.66;8.61;21.86;276000.00;
2017-10-12 05:43:00;645.59;3.55;354.75;1.68;17.69;6.72;21.93;288000.00;
2017-10-12 05:58:00;1924.95;42.30;1001.29;3.72;64.94;76.99;21.44;300000.00;
2017-10-12 06:13:00;2071.55;47.21;1078.20;4.70;73.82;90.44;21.21;300000.00;
2017-10-12 06:28:00;2404.60;61.79;1321.28;4.16;96.36;113.06;21.15;288000.00;
2017-10-12 06:43:00;3253.84;77.63;1658.27;7.58;103.49;154.80;21.23;300000.00;
2017-10-12 06:58:00;4816.12;136.25;2530.43;11.07;182.51;265.31;21.43;312000.00;
2017-10-12 07:13:00;6316.73;207.35;3226.63;14.51;286.46;365.01;21.50;312000.00;
2017-10-12 07:28:00;6140.90;200.01;2993.35;14.39;283.12;368.62;21.32;300000.00;
2017-10-12 07:43:00;7981.05;288.71;4071.91;18.37;382.14;489.61;21.19;300000.00;
2017-10-12 07:58:00;9256.91;354.34;4725.70;21.00;444.48;567.03;21.46;288000.00;
2017-10-12 08:13:00;10812.92;419.53;5455.58;24.66;520.98;727.14;21.49;288000.00;
2017-10-12 08:28:00;9374.89;352.20;4798.22;21.37;463.48;593.03;21.48;288000.00;
2017-10-12 08:43:00;9420.33;349.50;4897.15;21.49;477.19;574.06;21.46;300000.00;
2017-10-12 08:58:00;9794.72;376.22;5163.73;21.96;515.03;565.08;21.39;300000.00;
2017-10-12 09:13:00;7831.96;279.70;4067.34;18.14;378.32;478.56;21.41;300000.00;
2017-10-12 09:28:00;7914.73;260.40;4004.23;18.73;351.89;535.49;21.47;288000.00;
2017-10-12 09:43:00;8673.55;314.28;4496.46;19.92;420.49;606.31;21.28;288000.00;
2017-10-12 09:58:00;10827.09;401.95;5577.38;25.13;488.91;1100.94;21.47;300000.00;
2017-10-12 10:13:00;11077.29;433.11;5643.86;27.87;473.37;1266.66;21.52;300000.00;
2017-10-12 10:28:00;13207.26;594.03;6809.54;33.11;574.74;1597.77;21.75;300000.00;
2017-10-12 10:43:00;12889.85;541.30;6644.17;30.71;662.11;1223.18;21.64;300000.00;
2017-10-12 10:58:00;8671.44;322.08;4416.91;20.19;411.75;586.34;21.88;300000.00;
2017-10-12 11:13:00;6550.13;224.19;3449.02;15.58;302.00;459.38;21.60;300000.00;
2017-10-12 11:28:00;8761.13;329.98;4559.26;21.66;450.84;842.31;21.43;288000.00;
2017-10-12 11:43:00;11032.85;431.54;5835.94;30.73;606.28;1411.17;21.33;288000.00;
2017-10-12 11:58:00;8284.23;340.69;5019.37;25.40;488.66;1415.45;21.32;300000.00;
2017-10-12 12:13:00;10992.95;475.12;6167.40;32.66;857.51;1494.66;21.70;288000.00;
2017-10-12 12:28:00;11946.35;473.91;6801.78;34.65;699.05;2058.15;21.59;276000.00;
2017-10-12 12:43:00;10510.30;380.90;5896.90;39.86;711.54;1797.21;21.21;276000.00;
2017-10-12 12:58:00;8587.80;335.66;4707.94;25.47;526.79;1118.51;21.80;264000.00;
2017-10-12 13:13:00;7135.92;283.47;3789.39;19.84;383.10;785.70;21.73;264000.00;
2017-10-12 13:28:00;6173.78;234.71;3237.90;16.44;296.82;585.09;21.93;252000.00;
2017-10-12 13:43:00;3408.44;109.19;1798.08;8.75;141.83;279.46;21.94;240000.00;
2017-10-12 13:58:00;2785.73;84.55;1484.16;6.96;101.19;198.26;21.76;252000.00;
2017-10-12 14:13:00;1605.59;38.76;877.06;4.22;50.82;124.58;21.66;228000.00;
2017-10-12 14:28:00;769.44;10.45;438.75;2.59;17.91;41.36;22.07;240000.00;
2017-10-12 14:43:00;351.10;-2.85;192.95;1.28;-0.95;10.18;22.04;228000.00;
2017-10-12 14:58:00;7.64;0;4.53;-0.03;0;10.73;21.97;228000.00;
2017-10-12 15:13:00;0;-2.49;0;0;-1.27;3.03;5.82;240000.00;
2017-10-12 15:28:00;0;-3.59;0;0;-1.93;2.82;2.79;228000.00;
2017-10-12 15:43:00;0;-3.63;0;0;-1.94;2.56;2.49;228000.00;
2017-10-12 15:58:00;0;-3.65;0;0;-2.11;2.48;2.36;204000.00;
2017-10-12 16:13:00;0;-3.57;0;0;-2.06;2.82;2.23;216000.00;
2017-10-12 16:28:00;0;-3.60;0;0;-2.09;2.55;2.25;204000.00;
2017-10-12 16:43:00;0;-3.71;0;0;-2.12;3.20;2.64;192000.00;
2017-10-12 16:58:00;0;-3.70;0;0;-2.14;3.10;2.87;204000.00;
2017-10-12 17:13:00;0;-3.51;0;0;-1.88;3.38;2.70;204000.00;
2017-10-12 17:28:00;0;-3.58;0;0;-1.97;3.55;3.12;192000.00;
2017-10-12 17:43:00;0;-3.66;0;0;-2.11;3.64;2.99;204000.00;
2017-10-12 17:58:00;0;-3.63;0;0;-2.11;3.79;3.47;180000.00;
2017-10-12 18:13:00;0;-3.66;0;0;-2.07;4.12;3.59;192000.00;
2017-10-12 18:28:00;0;-3.68;0;0;-2.15;4.33;4.27;168000.00;
2017-10-12 18:43:00;0;-3.60;0;0;-2.06;4.01;4.06;168000.00;
2017-10-12 18:58:00;0;-3.78;0;0;-2.18;4.14;4.01;192000.00;
2017-10-12 19:13:00;0;-3.67;0;0;-2.18;3.60;3.12;168000.00;
2017-10-12 19:28:00;0;-3.58;0;0;-1.95;4.69;4.34;168000.00;
2017-10-12 19:43:00;0;-3.81;0;0;-2.25;4.75;4.38;168000.00;
2017-10-12 19:58:00;0;-3.74;0;0;-2.22;5.05;5.04;180000.00;
2017-10-12 20:13:00;0;-3.69;0;0;-2.15;3.30;2.96;156000.00;
2017-10-12 20:28:00;0;-3.57;0;0;-1.88;3.64;3.58;156000.00;
2017-10-12 20:43:00;0;-3.70;0;0;-2.12;4.05;3.95;156000.00;
2017-10-12 20:58:00;0;-3.67;0;0;-2.13;4.40;4.09;168000.00;
2017-10-12 21:13:00;0;-3.65;0;0;-2.16;3.89;3.66;156000.00;
2017-10-12 21:28:00;0;-3.62;0;0;-2.02;4.40;3.92;156000.00;
2017-10-12 21:43:00;0;-3.58;0;0;-1.93;4.42;4.03;156000.00;
2017-10-12 21:58:00;0;-3.74;0;0;-2.16;4.42;3.97;156000.00;
2017-10-12 22:13:00;0;-3.44;0;0;-1.83;4.53;3.78;144000.00;
2017-10-12 22:28:00;0;-3.66;0;0;-2.13;4.53;4.73;156000.00;
2017-10-12 22:43:00;0;-3.52;0;0;-1.97;4.59;4.57;156000.00;
2017-10-12 22:58:00;0;-3.61;0;0;-2.13;4.70;4.15;156000.00;
2017-10-12 23:13:00;0;-3.56;0;0;-2.02;4.37;4.18;156000.00;
2017-10-12 23:28:00;0;-3.62;0;0;-2.08;4.98;4.37;156000.00;
2017-10-12 23:43:00;0;-3.63;0;0;-2.06;4.47;4.14;156000.00;
2017-10-12 23:58:00;0;-3.69;0;0;-2.15;4.29;3.82;168000.00;
2017-10-13 00:13:00;0;-3.59;0;0;-1.99;4.32;3.89;156000.00;
2017-10-13 00:28:00;0;-3.65;0;0;-1.92;4.05;3.96;156000.00;
2017-10-13 00:43:00;0;-3.78;0;0;-2.21;4.24;3.58;168000.00;
2017-10-13 00:58:00;0;-3.78;0;0;-2.31;4.38;3.58;156000.00;
2017-10-13 01:13:00;0;-3.54;0;0;-2.00;4.40;3.60;156000.00;
2017-10-13 01:28:00;0;-3.54;0;0;-1.93;4.13;3.79;156000.00;
2017-10-13 01:43:00;0;-3.64;0;0;-2.00;4.29;3.81;168000.00;
2017-10-13 01:58:00;0;-3.71;0;0;-2.10;4.29;3.53;144000.00;
2017-10-13 02:13:00;0;-3.78;0;0;-2.24;4.11;3.87;144000.00;
2017-10-13 02:28:00;0;-3.65;0;0;-2.10;3.64;3.10;156000.00;
2017-10-13 02:43:00;0;-3.53;0;0;-1.87;4.01;3.21;156000.00;
2017-10-13 02:58:00;0;-3.50;0;0;-1.91;4.08;3.07;168000.00;
2017-10-13 03:13:00;0;-3.49;0;0;-1.81;3.51;2.91;168000.00;
2017-10-13 03:28:00;0;-3.44;0;0;-1.90;3.33;2.50;180000.00;
2017-10-13 03:43:00;0;-3.60;0;0;-1.97;3.30;2.53;228000.00;
2017-10-13 03:58:00;0;-3.74;0;0;-2.07;3.97;2.69;192000.00;
2017-10-13 04:13:00;0;-3.75;0;0;-2.16;3.35;2.09;216000.00;
2017-10-13 04:28:00;0;-3.69;0;0;-2.11;3.28;2.03;240000.00;
2017-10-13 04:43:00;0;-3.32;0;0;-1.84;3.52;2.18;252000.00;
2017-10-13 04:58:00;0;-2.21;0;0;-1.35;3.58;2.85;252000.00;
2017-10-13 05:13:00;25.70;0;6.85;0.18;0;10.07;21.26;264000.00;
2017-10-13 05:28:00;0;-0.03;0;-0.24;0.00;6.29;11.18;264000.00;
2017-10-13 05:43:00;11.85;0;5.95;0.02;0;10.28;21.44;264000.00;
2017-10-13 05:58:00;49.17;-1.18;19.70;0.07;-0.73;10.35;21.47;264000.00;
2017-10-13 06:13:00;981.14;15.10;529.77;2.62;20.51;10.30;21.65;288000.00;
2017-10-13 06:28:00;2242.02;58.07;1267.89;5.02;95.88;101.37;21.27;276000.00;
2017-10-13 06:43:00;7317.94;215.93;3685.75;16.96;352.89;392.16;20.95;276000.00;
2017-10-13 06:58:00;2236.74;52.77;1211.95;5.23;86.04;85.69;21.13;288000.00;
2017-10-13 07:13:00;3614.33;93.30;1787.38;8.46;139.30;178.20;21.03;288000.00;
2017-10-13 07:28:00;5314.11;176.81;2567.51;12.76;259.69;8.64;21.53;276000.00;
2017-10-13 07:43:00;9787.62;300.93;4885.08;22.18;451.28;548.46;20.67;264000.00;
2017-10-13 07:58:00;15611.04;706.36;7779.42;36.58;863.42;1709.55;21.00;276000.00;
2017-10-13 08:13:00;6637.16;236.49;3420.77;15.27;323.49;383.22;21.03;276000.00;
2017-10-13 08:28:00;7872.94;254.28;4061.72;18.18;388.71;456.56;21.00;276000.00;
2017-10-13 08:43:00;8386.68;298.24;4379.18;18.98;444.29;525.49;21.15;276000.00;
2017-10-13 08:58:00;13128.11;535.28;6611.14;30.89;603.67;1043.22;21.04;276000.00;
2017-10-13 09:13:00;18365.14;823.79;9209.75;45.61;947.13;2244.85;21.21;288000.00;
2017-10-13 09:28:00;16470.86;709.54;8090.78;39.32;933.70;1797.54;21.46;288000.00;
2017-10-13 09:43:00;16886.25;786.14;8794.31;43.30;1128.70;2562.59;21.34;276000.00;
2017-10-13 09:58:00;22955.42;1024.81;12356.61;61.81;1602.84;4118.77;21.93;276000.00;
2017-10-13 10:13:00;10032.09;380.53;5222.69;23.44;610.17;1326.14;21.22;312000.00;
2017-10-13 10:28:00;7480.25;266.83;3952.16;17.77;377.13;525.54;21.23;288000.00;
2017-10-13 10:43:00;6622.78;240.70;3514.40;16.90;318.31;476.71;21.24;288000.00;
2017-10-13 10:58:00;16117.27;644.88;8668.02;45.37;1020.63;3021.03;21.68;276000.00;
2017-10-13 11:13:00;36337.41;787.80;26445.17;156.34;4359.68;11664.95;21.63;252000.00;
2017-10-13 11:28:00;25253.34;218.80;21402.39;159.51;3747.61;10924.14;21.39;252000.00;
2017-10-13 11:43:00;29352.62;532.68;22560.77;74.18;3089.68;10903.66;21.75;252000.00;
2017-10-13 11:58:00;22126.01;276.22;17752.71;35.22;4156.06;9730.97;21.33;252000.00;
2017-10-13 12:13:00;8968.27;358.35;4583.01;23.96;453.93;929.65;21.08;252000.00;
2017-10-13 12:28:00;3945.70;122.54;2206.13;10.25;204.59;470.12;21.37;264000.00;
2017-10-13 12:43:00;8764.81;321.62;4601.75;25.40;471.73;1018.93;21.44;252000.00;
2017-10-13 12:58:00;3790.14;123.85;2025.65;10.40;167.41;339.66;21.30;264000.00;
2017-10-13 13:13:00;9266.31;361.50;4755.93;25.80;517.60;901.79;21.11;264000.00;
2017-10-13 13:28:00;2296.05;52.82;1227.76;5.29;73.23;103.11;21.63;240000.00;
2017-10-13 13:43:00;4782.52;185.88;2979.67;14.50;263.53;1216.82;21.48;228000.00;
2017-10-13 13:58:00;1867.87;50.93;994.00;3.91;60.19;119.13;22.17;228000.00;
2017-10-13 14:13:00;820.02;13.27;502.16;2.35;21.71;101.13;21.68;240000.00;
2017-10-13 14:28:00;658.90;9.72;404.24;2.47;12.09;8.67;21.90;228000.00;
2017-10-13 14:43:00;225.65;-9.23;148.45;1.07;-5.56;9.14;21.93;216000.00;
2017-10-13 14:58:00;7.64;0;3.23;0.35;0;8.78;21.91;216000.00;
2017-10-13 15:13:00;0;-0.56;0;0;-0.48;7.53;21.74;216000.00;
2017-10-13 15:28:00;0;-3.38;0;0;-2.08;1.06;2.58;216000.00;
2017-10-13 15:43:00;0;-3.33;0;0;-2.13;1.51;2.98;216000.00;
2017-10-13 15:58:00;0;-3.30;0;0;-1.95;1.52;3.84;216000.00;
2017-10-13 16:13:00;0;-3.33;0;0;-2.12;1.68;4.20;204000.00;
2017-10-13 16:28:00;0;-3.46;0;0;-2.26;2.06;4.75;204000.00;
2017-10-13 16:43:00;0;-3.30;0;0;-2.04;1.87;4.79;204000.00;
2017-10-13 16:58:00;0;-3.34;0;0;-2.12;1.85;4.36;192000.00;
2017-10-13 17:13:00;0;-3.38;0;0;-2.14;1.64;4.20;204000.00;
2017-10-13 17:28:00;0;-3.35;0;0;-2.07;1.61;3.97;192000.00;
2017-10-13 17:43:00;0;-3.52;0;0;-2.30;1.46;2.70;192000.00;
2017-10-13 17:58:00;0;-3.26;0;0;-1.98;1.45;2.97;180000.00;
2017-10-13 18:13:00;0;-3.09;0;0;-2.00;1.05;2.88;180000.00;
2017-10-13 18:28:00;0;-3.16;0;0;-1.87;1.52;3.24;180000.00;
2017-10-13 18:43:00;0;-3.39;0;0;-2.08;1.49;3.18;180000.00;
2017-10-13 18:58:00;0;-3.33;0;0;-1.98;1.81;3.80;168000.00;
2017-10-13 19:13:00;0;-3.25;0;0;-2.15;1.39;3.00;168000.00;
2017-10-13 19:28:00;0;-3.14;0;0;-2.13;1.19;2.67;168000.00;
2017-10-13 19:43:00;0;-3.20;0;0;-2.15;1.60;3.27;168000.00;
2017-10-13 19:58:00;0;-3.13;0;0;-1.90;1.40;3.37;156000.00;
2017-10-13 20:13:00;0;-3.08;0;0;-2.07;1.44;3.10;168000.00;
2017-10-13 20:28:00;0;-3.23;0;0;-2.13;1.60;3.53;156000.00;
2017-10-13 20:43:00;0;-3.28;0;0;-2.11;1.56;3.17;156000.00;
2017-10-13 20:58:00;0;-3.19;0;0;-2.14;1.34;3.38;156000.00;
2017-10-13 21:13:00;0;-3.19;0;0;-2.12;1.36;2.96;168000.00;
2017-10-13 21:28:00;0;-2.99;0;0;-1.85;1.55;2.98;156000.00;
2017-10-13 21:43:00;0;-3.15;0;0;-2.10;1.71;3.60;144000.00;
2017-10-13 21:58:00;0;-3.16;0;0;-2.20;1.79;3.85;144000.00;
2017-10-13 22:13:00;0;-3.05;0;0;-1.98;1.62;3.35;168000.00;
2017-10-13 22:28:00;0;-3.04;0;0;-2.04;1.68;3.31;144000.00;
2017-10-13 22:43:00;0;-3.05;0;0;-1.98;1.81;3.48;156000.00;
2017-10-13 22:58:00;0;-3.15;0;0;-2.13;1.56;3.51;156000.00;
2017-10-13 23:13:00;0;-3.06;0;0;-2.00;1.46;2.91;144000.00;
2017-10-13 23:28:00;0;-3.09;0;0;-1.97;1.59;3.66;144000.00;
2017-10-13 23:43:00;0;-3.08;0;0;-2.04;1.89;3.34;144000.00;
2017-10-13 23:58:00;0;-3.17;0;0;-2.16;1.56;3.46;144000.00;
2017-10-14 00:13:00;0;-2.98;0;0;-1.84;1.70;3.48;156000.00;
2017-10-14 00:28:00;0;-3.17;0;0;-2.09;2.10;4.16;144000.00;
2017-10-14 00:43:00;0;-3.05;0;0;-2.00;1.58;3.55;144000.00;
2017-10-14 00:58:00;0;-3.20;0;0;-2.12;2.13;4.30;156000.00;
2017-10-14 01:13:00;0;-3.24;0;0;-2.22;1.77;3.37;144000.00;
2017-10-14 01:28:00;0;-3.20;0;0;-2.10;1.89;3.58;144000.00;
2017-10-14 01:43:00;0;-3.09;0;0;-2.07;1.69;3.55;156000.00;
2017-10-14 01:58:00;0;-2.97;0;0;-2.03;1.70;3.08;156000.00;
2017-10-14 02:13:00;0;-3.09;0;0;-1.88;1.90;3.46;144000.00;
2017-10-14 02:28:00;0;-3.00;0;0;-1.83;1.70;3.25;144000.00;
2017-10-14 02:43:00;0;-3.12;0;0;-2.12;1.72;3.26;156000.00;
2017-10-14 02:58:00;0;-3.05;0;0;-1.96;1.60;3.07;144000.00;
2017-10-14 03:13:00;0;-2.98;0;0;-1.83;1.27;3.01;144000.00;
2017-10-14 03:28:00;0;-3.01;0;0;-1.91;1.33;2.66;144000.00;
2017-10-14 03:43:00;0;-2.98;0;0;-1.88;1.07;2.49;144000.00;
2017-10-14 03:58:00;0;-3.12;0;0;-1.97;1.34;2.70;132000.00;
2017-10-14 04:13:00;0;-3.14;0;0;-2.05;1.65;2.32;156000.00;
2017-10-14 04:28:00;0;-2.87;0;0;-1.87;1.38;2.71;144000.00;
2017-10-14 04:43:00;0;-0.86;0;0;-0.01;4.84;12.03;156000.00;
2017-10-14 04:58:00;211.96;-2.37;83.76;0.76;-1.18;9.32;21.89;144000.00;
2017-10-14 05:13:00;631.16;0.38;331.91;1.81;9.35;9.27;22.04;144000.00;
2017-10-14 05:28:00;1678.88;34.60;862.26;4.29;50.62;68.58;21.90;144000.00;
2017-10-14 05:43:00;4954.87;128.89;2502.49;11.46;210.97;297.05;21.62;132000.00;
2017-10-14 05:58:00;4687.29;145.61;2346.21;10.57;202.32;278.30;21.51;132000.00;
2017-10-14 06:13:00;7934.54;277.40;4024.62;18.07;347.47;474.57;21.50;132000.00;
2017-10-14 06:28:00;5000.06;149.81;2515.36;11.52;220.72;299.72;21.04;144000.00;
2017-10-14 06:43:00;4884.25;137.57;2493.05;11.05;221.08;273.53;21.27;144000.00;
2017-10-14 06:58:00;7276.12;230.17;3666.18;16.83;326.27;446.59;21.53;144000.00;
2017-10-14 07:13:00;8550.39;317.78;4284.19;19.76;386.02;608.19;21.48;144000.00;
2017-10-14 07:28:00;6349.73;220.59;3257.08;14.65;287.14;373.13;21.23;144000.00;
2017-10-14 07:43:00;11317.39;444.52;5643.54;26.13;510.71;894.34;21.18;144000.00;
2017-10-14 07:58:00;9902.87;384.09;5022.21;22.96;449.89;736.51;21.27;144000.00;
2017-10-14 08:13:00;14558.45;599.19;7316.62;34.25;658.73;1347.01;21.74;144000.00;
2017-10-14 08:28:00;13053.77;529.35;6574.16;30.63;624.98;1181.87;21.63;156000.00;
2017-10-14 08:43:00;12953.41;536.77;6577.00;30.95;602.60;1249.09;21.56;144000.00;
2017-10-14 08:58:00;11896.25;486.44;5993.74;28.21;563.51;1109.49;21.59;144000.00;
2017-10-14 09:13:00;18803.27;814.70;9853.63;47.20;1086.98;3394.71;21.94;144000.00;
2017-10-14 09:28:00;14861.02;639.33;7580.13;36.09;729.83;1447.95;21.01;156000.00;
2017-10-14 09:43:00;13328.33;532.78;6786.76;31.77;652.63;1139.58;21.16;156000.00;
2017-10-14 09:58:00;10436.62;397.13;5246.13;25.20;472.82;822.59;21.35;156000.00;
2017-10-14 10:13:00;10978.69;445.53;5588.94;26.06;534.01;833.19;21.22;156000.00;
2017-10-14 10:28:00;8996.40;348.78;4566.88;21.57;406.51;661.00;21.45;168000.00;
2017-10-14 10:43:00;9638.60;364.79;4892.27;22.67;447.87;672.13;21.65;156000.00;
2017-10-14 10:58:00;11670.80;453.50;5948.17;28.09;547.84;870.22;21.71;144000.00;
2017-10-14 11:13:00;14202.33;583.95;7288.66;35.46;672.78;1321.70;21.82;156000.00;
2017-10-14 11:28:00;12755.84;521.27;6495.32;31.29;615.04;1109.53;21.82;156000.00;
2017-10-14 11:43:00;11015.16;436.94;5599.45;26.48;531.89;839.48;21.33;156000.00;
2017-10-14 11:58:00;10267.67;401.39;5383.08;25.95;503.49;892.62;21.16;156000.00;
2017-10-14 12:13:00;11501.76;468.02;5957.40;29.28;598.49;1173.17;21.59;156000.00;
2017-10-14 12:28:00;11660.84;480.40;6124.74;30.89;608.29;1117.15;21.65;156000.00;
2017-10-14 12:43:00;7137.89;269.23;3716.81;17.45;344.62;559.79;21.15;156000.00;
2017-10-14 12:58:00;4740.02;150.13;2381.10;11.32;206.66;320.94;20.96;192000.00;
2017-10-14 13:13:00;4655.23;151.75;2344.96;11.35;192.00;301.65;21.23;168000.00;
2017-10-14 13:28:00;3129.46;87.48;1610.43;7.34;129.81;154.41;21.24;156000.00;
2017-10-14 13:43:00;1921.32;40.97;991.93;4.28;68.26;90.04;21.36;168000.00;
2017-10-14 13:58:00;685.63;0.87;365.40;1.86;13.01;6.93;21.28;156000.00;
2017-10-14 14:13:00;1259.14;23.72;657.73;2.89;30.83;48.16;21.22;168000.00;
2017-10-14 14:28:00;288.13;-4.95;149.54;1.05;-2.03;7.93;21.57;168000.00;
2017-10-14 14:43:00;23.71;0;9.48;0.28;0;7.84;21.17;168000.00;
2017-10-14 14:58:00;0;-2.08;0;0;-1.01;2.06;4.57;168000.00;
2017-10-14 15:13:00;0;-3.53;0;0;-2.33;1.11;2.96;168000.00;
2017-10-14 15:28:00;0;-3.49;0;0;-2.40;0.98;1.73;180000.00;
2017-10-14 15:43:00;0;-3.42;0;0;-2.22;1.18;2.58;168000.00;
2017-10-14 15:58:00;0;-3.58;0;0;-2.44;1.01;1.95;168000.00;
2017-10-14 16:13:00;0;-3.47;0;0;-2.32;1.33;2.45;168000.00;
2017-10-14 16:28:00;0;-3.46;0;0;-2.30;1.42;2.67;168000.00;
2017-10-14 16:43:00;0;-3.53;0;0;-2.34;1.63;2.96;168000.00;
2017-10-14 16:58:00;0;-3.62;0;0;-2.47;1.42;2.96;168000.00;
2017-10-14 17:13:00;0;-3.55;0;0;-2.42;1.50;3.21;168000.00;
2017-10-14 17:28:00;0;-3.44;0;0;-2.33;1.63;3.23;180000.00;
2017-10-14 17:43:00;0;-3.46;0;0;-2.25;1.59;3.16;168000.00;
2017-10-14 17:58:00;0;-3.63;0;0;-2.45;1.56;3.20;168000.00;
2017-10-14 18:13:00;0;-3.44;0;0;-2.25;2.04;3.86;156000.00;
2017-10-14 18:28:00;0;-3.58;0;0;-2.49;1.57;3.41;192000.00;
2017-10-14 18:43:00;0;-3.70;0;0;-2.62;1.79;3.69;156000.00;
2017-10-14 18:58:00;0;-3.52;0;0;-2.41;1.89;3.69;144000.00;
2017-10-14 19:13:00;0;-3.47;0;0;-2.16;1.66;2.78;144000.00;
2017-10-14 19:28:00;0;-3.40;0;0;-2.25;1.39;2.95;156000.00;
2017-10-14 19:43:00;0;-3.63;0;0;-2.51;1.83;3.38;156000.00;
2017-10-14 19:58:00;0;-3.67;0;0;-2.58;1.87;3.35;144000.00;
2017-10-14 20:13:00;0;-3.57;0;0;-2.37;1.86;3.30;144000.00;
2017-10-14 20:28:00;0;-3.46;0;0;-2.26;1.81;3.56;156000.00;
2017-10-14 20:43:00;0;-3.52;0;0;-2.31;2.05;4.11;144000.00;
2017-10-14 20:58:00;0;-3.48;0;0;-2.21;2.42;4.41;156000.00;
2017-10-14 21:13:00;0;-3.42;0;0;-2.17;2.29;3.96;144000.00;
2017-10-14 21:28:00;0;-3.64;0;0;-2.57;2.17;3.58;144000.00;
2017-10-14 21:43:00;0;-3.65;0;0;-2.51;2.39;4.11;144000.00;
2017-10-14 21:58:00;0;-3.61;0;0;-2.41;2.02;3.90;144000.00;
2017-10-14 22:13:00;0;-3.47;0;0;-2.28;2.08;3.93;144000.00;
2017-10-14 22:28:00;0;-3.57;0;0;-2.44;2.26;4.16;156000.00;
2017-10-14 22:43:00;0;-3.60;0;0;-2.50;2.53;4.24;156000.00;
2017-10-14 22:58:00;0;-3.62;0;0;-2.51;2.94;4.34;156000.00;
2017-10-14 23:13:00;0;-3.44;0;0;-2.39;2.26;3.77;180000.00;
2017-10-14 23:28:00;0;-3.42;0;0;-2.31;2.01;3.78;144000.00;
2017-10-14 23:43:00;0;-3.70;0;0;-2.56;1.99;3.81;156000.00;
2017-10-14 23:58:00;0;-3.49;0;0;-2.33;2.18;4.03;156000.00;
2017-10-15 00:13:00;0;-3.43;0;0;-2.24;2.42;4.01;144000.00;
2017-10-15 00:28:00;0;-3.62;0;0;-2.44;2.28;3.69;144000.00;
2017-10-15 00:43:00;0;-3.48;0;0;-2.45;2.51;4.10;144000.00;
2017-10-15 00:58:00;0;-3.46;0;0;-2.22;2.54;4.16;144000.00;
2017-10-15 01:13:00;0;-3.60;0;0;-2.47;1.84;3.50;156000.00;
2017-10-15 01:28:00;0;-3.55;0;0;-2.36;2.10;3.58;144000.00;
2017-10-15 01:43:00;0;-3.56;0;0;-2.44;2.86;4.50;144000.00;
2017-10-15 01:58:00;0;-3.42;0;0;-2.19;2.61;4.24;144000.00;
2017-10-15 02:13:00;0;-3.62;0;0;-2.51;2.23;4.01;144000.00;
2017-10-15 02:28:00;0;-3.58;0;0;-2.51;2.33;3.79;156000.00;
2017-10-15 02:43:00;0;-3.44;0;0;-2.33;2.26;3.80;144000.00;
2017-10-15 02:58:00;0;-3.62;0;0;-2.46;2.25;3.72;132000.00;
2017-10-15 03:13:00;0;-3.43;0;0;-2.29;2.23;3.73;156000.00;
2017-10-15 03:28:00;0;-3.71;0;0;-2.45;2.12;3.31;144000.00;
2017-10-15 03:43:00;0;-3.65;0;0;-2.54;1.93;3.25;144000.00;
2017-10-15 03:58:00;0;-3.59;0;0;-2.43;2.36;3.70;144000.00;
2017-10-15 04:13:00;0;-3.64;0;0;-2.46;2.17;3.69;156000.00;
2017-10-15 04:28:00;0;-3.73;0;0;-2.60;2.16;3.26;144000.00;
2017-10-15 04:43:00;0;-2.13;0;0;-1.07;2.13;3.06;144000.00;
2017-10-15 04:58:00;2.02;0;0.92;0;0;8.94;12.97;144000.00;
2017-10-15 05:13:00;57.97;0;21.35;0;-4.83;10.76;22.88;144000.00;
2017-10-15 05:28:00;4.25;0;2.83;0;0;9.80;22.73;144000.00;
2017-10-15 05:43:00;216.46;-4.42;110.85;0;-8.00;10.13;23.07;144000.00;
2017-10-15 05:58:00;934.18;12.28;489.57;2.49;22.49;10.07;22.30;144000.00;
2017-10-15 06:13:00;1978.44;43.25;1050.24;4.86;48.58;86.40;21.74;144000.00;
2017-10-15 06:28:00;3069.09;82.42;1561.18;7.15;120.78;171.50;21.63;132000.00;
2017-10-15 06:43:00;2546.29;62.56;1340.16;6.17;92.33;132.10;21.35;132000.00;
2017-10-15 06:58:00;3273.85;79.60;1605.33;7.96;101.54;177.59;21.35;144000.00;
2017-10-15 07:13:00;3333.90;79.31;1645.99;7.90;100.31;177.29;21.53;156000.00;
2017-10-15 07:28:00;3592.72;98.43;1948.83;8.31;142.59;190.36;21.26;144000.00;
