Time UTC+0;Solar Carport [W];Solar Fixed installation [W]; SolarFlatroof [W];Solar Single panel [W];Solar Tracker [W];Solar Wall (south) [W];Solar Wall (west) [W];LUT Electricity Consumption [W];
2016-11-07 09:58:00;0.32;0;0;1.16;65.78;181.62;18.94;1032000.00;
2016-11-07 10:13:00;0.91;0;0;0.64;40.20;117.93;19.43;1056000.00;
2016-11-07 10:28:00;0;0;0;1.07;61.01;163.79;19.43;1068000.00;
2016-11-07 10:43:00;0.66;0;0;1.02;67.78;198.90;19.66;1080000.00;
2016-11-07 10:58:00;0;0;0;1.08;68.66;153.58;19.11;1128000.00;
2016-11-07 11:13:00;0.58;0;0;0.89;53.40;129.86;19.04;1056000.00;
2016-11-07 11:28:00;0;0;0;0.99;61.30;141.96;19.18;1068000.00;
2016-11-07 11:43:00;1.12;0;0;0.97;77.67;177.96;19.72;1056000.00;
2016-11-07 11:58:00;0.35;0;0;1.16;63.79;22.76;19.77;1152000.00;
2016-11-07 12:13:00;0;0;0;0.94;53.62;137.99;18.79;1104000.00;
2016-11-07 12:28:00;0.42;0;0;0.24;31.22;70.43;18.26;1104000.00;
2016-11-07 12:43:00;0.19;0.00;0;0.42;19.27;59.33;20.22;1080000.00;
2016-11-07 12:58:00;0;-0.01;0;0.12;13.90;30.62;20.57;1116000.00;
2016-11-07 13:13:00;0;-0.45;0;-0.09;-4.34;9.43;20.63;1080000.00;
2016-11-07 13:28:00;0;-1.72;0;0;0;9.89;20.47;1068000.00;
2016-11-07 13:43:00;0;-2.15;0;0;0;9.84;20.42;1056000.00;
2016-11-07 13:58:00;0;-3.04;0;0;-1.71;4.26;6.49;1020000.00;
2016-11-07 14:13:00;0;-2.97;0;0;-1.97;3.70;5.52;984000.00;
2016-11-07 14:28:00;0;-2.98;0;0;-2.03;3.70;4.55;960000.00;
2016-11-07 14:43:00;0;-3.20;0;0;-2.22;3.86;5.32;900000.00;
2016-11-07 14:58:00;0;-3.14;0;0;-2.18;3.79;5.44;912000.00;
2016-11-07 15:13:00;0;-3.16;0;0;-2.13;4.24;6.25;864000.00;
2016-11-07 15:28:00;0;-2.95;0;0;-1.86;3.95;5.75;888000.00;
2016-11-07 15:43:00;0;-3.00;0;0;-1.95;3.98;5.85;840000.00;
2016-11-07 15:58:00;0;-3.03;0;0;-2.07;4.45;5.80;828000.00;
2016-11-07 16:13:00;0;-3.02;0;0;-2.06;4.60;6.05;744000.00;
2016-11-07 16:28:00;0;-3.08;0;0;-2.12;4.64;6.11;744000.00;
2016-11-07 16:43:00;0;-3.11;0;0;-2.07;4.40;5.94;732000.00;
2016-11-07 16:58:00;0;-3.13;0;0;-2.00;4.61;6.24;720000.00;
2016-11-07 17:13:00;0;-2.95;0;0;-2.02;4.39;6.14;684000.00;
2016-11-07 17:28:00;0;-2.97;0;0;-1.89;4.36;5.94;648000.00;
2016-11-07 17:43:00;0;-2.96;0;0;-1.84;4.51;5.91;648000.00;
2016-11-07 17:58:00;0;-3.15;0;0;-2.12;4.36;5.80;636000.00;
2016-11-07 18:13:00;0;-3.10;0;0;-2.04;3.90;5.33;624000.00;
2016-11-07 18:28:00;0;-3.19;0;0;-2.27;4.68;6.10;600000.00;
2016-11-07 18:43:00;0;-2.94;0;0;-1.87;4.45;6.21;612000.00;
2016-11-07 18:58:00;0;-2.85;0;0;-1.89;4.51;6.02;588000.00;
2016-11-07 19:13:00;0;-3.12;0;0;-2.16;4.69;5.94;540000.00;
2016-11-07 19:28:00;0;-3.07;0;0;-2.05;4.85;6.32;564000.00;
2016-11-07 19:43:00;0;-3.21;0;0;-2.22;4.76;6.22;552000.00;
2016-11-07 19:58:00;0;-2.76;0;0;-1.70;4.86;6.78;564000.00;
2016-11-07 20:13:00;0;-3.01;0;0;-1.98;3.65;5.15;540000.00;
2016-11-07 20:28:00;0;-3.00;0;0;-1.88;4.05;5.64;564000.00;
2016-11-07 20:43:00;0;-3.22;0;0;-2.21;4.58;5.97;564000.00;
2016-11-07 20:58:00;0;-3.18;0;0;-2.12;4.74;6.60;528000.00;
2016-11-07 21:13:00;0;-3.05;0;0;-2.01;4.37;6.23;528000.00;
2016-11-07 21:28:00;0;-3.19;0;0;-2.18;5.12;6.92;516000.00;
2016-11-07 21:43:00;0;-3.21;0;0;-2.12;4.87;6.44;528000.00;
2016-11-07 21:58:00;0;-3.06;0;0;-2.13;5.07;6.72;540000.00;
2016-11-07 22:13:00;0;-2.83;0;0;-1.85;4.41;6.10;552000.00;
2016-11-07 22:28:00;0;-3.04;0;0;-1.82;4.93;6.19;504000.00;
2016-11-07 22:43:00;0;-3.01;0;0;-1.95;4.74;6.52;540000.00;
2016-11-07 22:58:00;0;-3.06;0;0;-1.91;4.51;6.01;540000.00;
2016-11-07 23:13:00;0;-3.07;0;0;-1.99;4.54;6.11;504000.00;
2016-11-07 23:28:00;0;-2.92;0;0;-1.89;5.14;6.80;528000.00;
2016-11-07 23:43:00;0;-3.11;0;0;-2.06;5.07;6.72;516000.00;
2016-11-07 23:58:00;0;-3.14;0;0;-2.07;4.97;6.65;528000.00;
2016-11-08 00:13:00;0;-2.94;0;0;-1.88;4.89;7.18;516000.00;
2016-11-08 00:28:00;0;-2.94;0;0;-1.78;4.95;6.28;516000.00;
2016-11-08 00:43:00;0;-3.15;0;0;-2.07;5.18;6.88;516000.00;
2016-11-08 00:58:00;0;-3.05;0;0;-2.01;3.59;4.79;516000.00;
2016-11-08 01:13:00;0;-2.74;0;0;-1.71;4.60;6.25;516000.00;
2016-11-08 01:28:00;0;-3.18;0;0;-2.11;4.81;6.20;528000.00;
2016-11-08 01:43:00;0;-3.01;0;0;-1.82;4.90;6.25;528000.00;
2016-11-08 01:58:00;0;-2.97;0;0;-1.91;4.93;6.54;504000.00;
2016-11-08 02:13:00;0;-3.08;0;0;-2.02;4.77;6.40;504000.00;
2016-11-08 02:28:00;0;-3.00;0;0;-1.96;5.19;6.67;516000.00;
2016-11-08 02:43:00;0;-3.14;0;0;-2.15;4.70;6.51;516000.00;
2016-11-08 02:58:00;0;-3.14;0;0;-2.11;5.23;6.75;516000.00;
2016-11-08 03:13:00;0;-3.07;0;0;-2.03;5.24;6.99;516000.00;
2016-11-08 03:28:00;0;-2.95;0;0;-1.93;4.83;6.19;540000.00;
2016-11-08 03:43:00;0;-2.93;0;0;-1.82;4.76;6.12;552000.00;
2016-11-08 03:58:00;0;-3.15;0;0;-2.01;4.72;5.87;552000.00;
2016-11-08 04:13:00;0;-3.13;0;0;-2.04;4.66;5.83;936000.00;
2016-11-08 04:28:00;0;-3.24;0;0;-2.15;4.91;5.92;936000.00;
2016-11-08 04:43:00;0;-3.04;0;0;-1.96;4.85;6.01;1020000.00;
2016-11-08 04:58:00;0;-3.22;0;0;-2.16;4.82;5.86;1104000.00;
2016-11-08 05:13:00;0;-3.14;0;0;-2.07;4.41;5.59;1200000.00;
2016-11-08 05:28:00;0;-3.15;0;0;-2.07;4.32;5.50;1236000.00;
2016-11-08 05:43:00;0;-3.09;0;0;-1.69;4.54;5.43;1152000.00;
2016-11-08 05:58:00;0;-2.66;0;0;-0.97;5.19;9.78;1140000.00;
2016-11-08 06:13:00;0;-2.03;0;0;-0.03;7.40;16.97;1164000.00;
2016-11-08 06:28:00;0;-0.03;0;-0.05;0;8.95;19.70;1176000.00;
2016-11-08 06:43:00;0.50;0;0;0.36;-0.57;8.90;19.73;1188000.00;
2016-11-08 06:58:00;0.28;0;0;0.52;1.79;9.38;19.86;1224000.00;
2016-11-08 07:13:00;0;0;0;0.96;14.66;25.96;18.88;1224000.00;
2016-11-08 07:28:00;3.55;0;0;1.92;41.11;95.28;19.03;1260000.00;
2016-11-08 07:43:00;26.69;0;0;3.13;78.25;173.59;19.16;1260000.00;
2016-11-08 07:58:00;46.77;0;0;3.10;90.00;204.23;18.95;1248000.00;
2016-11-08 08:13:00;58.29;0;0.28;4.15;94.85;248.84;18.92;1272000.00;
2016-11-08 08:28:00;100.83;0.59;1.60;5.71;153.00;330.52;18.51;1260000.00;
2016-11-08 08:43:00;154.90;-1.16;2.57;7.48;197.11;460.52;18.73;1272000.00;
2016-11-08 08:58:00;70.81;-0.24;0.54;4.79;136.54;301.01;18.53;1284000.00;
2016-11-08 09:13:00;126.22;-1.19;2.56;6.67;178.00;400.77;20.01;1284000.00;
2016-11-08 09:28:00;89.18;-0.80;0.98;5.43;156.56;313.82;20.26;1296000.00;
2016-11-08 09:43:00;84.64;-5.55;0.96;5.64;162.49;320.72;20.35;1296000.00;
2016-11-08 09:58:00;108.56;-1.49;1.11;6.43;190.18;337.80;20.04;1308000.00;
2016-11-08 10:13:00;133.18;0.19;1.36;6.70;190.18;349.21;20.78;1248000.00;
2016-11-08 10:28:00;121.95;-3.82;2.13;6.55;186.61;332.64;19.01;1128000.00;
2016-11-08 10:43:00;83.76;0;0.44;5.15;122.99;262.05;19.17;1140000.00;
2016-11-08 10:58:00;111.09;0;1.03;6.38;179.17;322.32;19.38;1116000.00;
2016-11-08 11:13:00;45.97;0;0;4.00;103.27;218.52;18.91;1092000.00;
2016-11-08 11:28:00;128.59;0;1.90;6.69;168.43;320.29;19.11;1104000.00;
2016-11-08 11:43:00;169.77;-6.95;4.00;8.47;205.61;429.81;18.47;1116000.00;
2016-11-08 11:58:00;257.14;1.92;3.53;11.57;290.08;573.58;18.78;1140000.00;
2016-11-08 12:13:00;196.07;-0.27;2.17;9.68;238.72;462.88;19.23;1164000.00;
2016-11-08 12:28:00;106.60;0;0.79;6.61;161.58;308.06;18.86;1140000.00;
2016-11-08 12:43:00;3.33;0;0;2.39;31.67;94.91;18.85;1128000.00;
2016-11-08 12:58:00;0;0;0;1.58;9.70;38.36;18.87;1116000.00;
2016-11-08 13:13:00;0.30;-0.19;0;0.89;-1.70;9.13;20.78;1140000.00;
2016-11-08 13:28:00;0;-0.35;0;0.44;-2.59;9.85;20.59;1068000.00;
2016-11-08 13:43:00;0;-1.53;0;-0.13;0;10.47;20.45;1056000.00;
2016-11-08 13:58:00;0;-2.67;0;0;-1.92;4.94;9.80;1008000.00;
2016-11-08 14:13:00;0;-3.24;0;0;-3.18;4.01;5.47;984000.00;
2016-11-08 14:28:00;0;-3.19;0;0;-3.35;3.66;3.87;912000.00;
2016-11-08 14:43:00;0;-3.11;0;0;-3.20;3.70;4.81;912000.00;
2016-11-08 14:58:00;0;-3.07;0;0;-3.18;4.43;5.30;876000.00;
2016-11-08 15:13:00;0;-2.97;0;0;-3.10;4.11;5.36;864000.00;
2016-11-08 15:28:00;0;-3.07;0;0;-3.04;4.57;5.36;852000.00;
2016-11-08 15:43:00;0;-2.98;0;0;-3.12;4.40;5.06;828000.00;
2016-11-08 15:58:00;0;-2.98;0;0;-3.15;4.32;5.67;816000.00;
2016-11-08 16:13:00;0;-3.19;0;0;-3.26;4.79;5.86;744000.00;
2016-11-08 16:28:00;0;-3.15;0;0;-3.28;4.68;5.89;732000.00;
2016-11-08 16:43:00;0;-3.18;0;0;-3.21;4.50;5.98;696000.00;
2016-11-08 16:58:00;0;-2.93;0;0;-3.18;4.73;5.58;672000.00;
2016-11-08 17:13:00;0;-2.94;0;0;-3.07;4.56;5.65;660000.00;
2016-11-08 17:28:00;0;-3.03;0;0;-3.19;4.29;5.63;648000.00;
2016-11-08 17:43:00;0;-3.17;0;0;-3.20;4.84;5.93;624000.00;
2016-11-08 17:58:00;0;-3.07;0;0;-3.20;4.66;5.60;648000.00;
2016-11-08 18:13:00;0;-2.92;0;0;-3.07;3.87;5.05;612000.00;
2016-11-08 18:28:00;0;-2.92;0;0;-3.02;4.79;5.89;588000.00;
2016-11-08 18:43:00;0;-2.81;0;0;-2.93;4.82;6.04;636000.00;
2016-11-08 18:58:00;0;-3.07;0;0;-3.10;5.08;6.21;576000.00;
2016-11-08 19:13:00;0;-3.27;0;0;-3.32;4.94;5.94;552000.00;
2016-11-08 19:28:00;0;-3.16;0;0;-3.22;5.26;6.38;576000.00;
2016-11-08 19:43:00;0;-2.82;0;0;-2.94;4.72;6.06;540000.00;
2016-11-08 19:58:00;0;-2.99;0;0;-3.02;5.17;6.17;576000.00;
2016-11-08 20:13:00;0;-3.02;0;0;-3.18;4.40;5.37;540000.00;
2016-11-08 20:28:00;0;-3.02;0;0;-3.12;4.25;5.47;552000.00;
2016-11-08 20:43:00;0;-3.13;0;0;-3.16;4.39;5.61;552000.00;
2016-11-08 20:58:00;0;-3.07;0;0;-3.11;5.44;6.33;540000.00;
2016-11-08 21:13:00;0;-3.06;0;0;-3.14;5.17;6.46;516000.00;
2016-11-08 21:28:00;0;-3.11;0;0;-3.17;5.54;6.96;540000.00;
2016-11-08 21:43:00;0;-3.15;0;0;-3.24;5.59;6.99;528000.00;
2016-11-08 21:58:00;0;-3.19;0;0;-3.30;6.10;7.39;540000.00;
2016-11-08 22:13:00;0;-2.93;0;0;-2.97;4.53;5.92;528000.00;
2016-11-08 22:28:00;0;-3.03;0;0;-3.07;4.71;5.77;516000.00;
2016-11-08 22:43:00;0;-2.95;0;0;-2.89;4.67;5.77;516000.00;
2016-11-08 22:58:00;0;-3.10;0;0;-3.16;4.88;6.05;528000.00;
2016-11-08 23:13:00;0;-3.15;0;0;-3.11;5.22;6.60;528000.00;
2016-11-08 23:28:00;0;-3.13;0;0;-3.21;5.48;6.86;516000.00;
2016-11-08 23:43:00;0;-3.10;0;0;-3.12;5.39;6.96;516000.00;
2016-11-08 23:58:00;0;-3.13;0;0;-3.10;5.80;7.01;516000.00;
2016-11-09 00:13:00;0;-2.99;0;0;-3.14;5.53;6.73;564000.00;
2016-11-09 00:28:00;0;-3.08;0;0;-3.22;5.72;6.88;504000.00;
2016-11-09 00:43:00;0;-3.09;0;0;-3.22;5.93;7.35;528000.00;
2016-11-09 00:58:00;0;-3.10;0;0;-3.13;5.85;7.28;516000.00;
2016-11-09 01:13:00;0;-3.11;0;0;-3.15;4.30;5.45;516000.00;
2016-11-09 01:28:00;0;-2.83;0;0;-2.88;4.52;5.54;504000.00;
2016-11-09 01:43:00;0;-2.89;0;0;-2.96;6.16;7.58;540000.00;
2016-11-09 01:58:00;0;-3.30;0;0;-3.37;5.75;6.52;516000.00;
2016-11-09 02:13:00;0;-3.13;0;0;-3.09;6.10;7.45;540000.00;
2016-11-09 02:28:00;0;-2.98;0;0;-3.07;5.56;6.94;516000.00;
2016-11-09 02:43:00;0;-3.24;0;0;-3.27;6.01;7.40;516000.00;
2016-11-09 02:58:00;0;-3.22;0;0;-3.26;5.79;6.98;504000.00;
2016-11-09 03:13:00;0;-3.16;0;0;-3.26;5.22;6.40;516000.00;
2016-11-09 03:28:00;0;-3.18;0;0;-3.19;4.92;5.60;516000.00;
2016-11-09 03:43:00;0;-2.97;0;0;-3.05;4.79;5.75;528000.00;
2016-11-09 03:58:00;0;-3.04;0;0;-3.09;4.26;5.24;552000.00;
2016-11-09 04:13:00;0;-3.12;0;0;-3.18;4.45;5.20;588000.00;
2016-11-09 04:28:00;0;-2.97;0;0;-3.15;4.63;5.12;624000.00;
2016-11-09 04:43:00;0;-2.91;0;0;-2.98;5.02;5.46;636000.00;
2016-11-09 04:58:00;0;-3.07;0;0;-3.13;4.50;5.28;672000.00;
2016-11-09 05:13:00;0;-3.10;0;0;-3.17;4.50;4.08;744000.00;
2016-11-09 05:28:00;0;-3.20;0;0;-3.21;4.27;4.75;792000.00;
2016-11-09 05:43:00;0;-3.19;0;0;-3.29;8.83;17.13;828000.00;
2016-11-09 05:58:00;0;-3.03;0;0;-2.58;10.23;20.35;840000.00;
2016-11-09 06:13:00;0;-2.57;0;0;-1.40;10.19;20.06;900000.00;
2016-11-09 06:28:00;0;-1.94;0;0;-0.02;141.79;19.51;924000.00;
2016-11-09 06:43:00;0;-0.46;0;0;0;244.61;19.57;936000.00;
2016-11-09 06:58:00;0;-0.69;0;0;0;231.31;19.36;960000.00;
2016-11-09 07:13:00;0;-0.01;0;0;0;345.20;19.38;960000.00;
2016-11-09 07:28:00;0;0;0;0;0;324.10;19.08;1008000.00;
2016-11-09 07:43:00;0;0;0;0.01;0;335.36;18.97;1044000.00;
2016-11-09 07:58:00;0;-0.01;0;0.08;-4.68;408.82;19.17;1056000.00;
2016-11-09 08:13:00;0.39;0;0;0.15;-4.92;437.66;19.22;1032000.00;
2016-11-09 08:28:00;0.42;0;0;0.35;-4.98;541.32;20.95;1056000.00;
2016-11-09 08:43:00;0.43;0;0;0.32;-6.58;570.72;20.52;1032000.00;
2016-11-09 08:58:00;0.96;0;0;0.50;-2.94;671.40;20.67;1020000.00;
2016-11-09 09:13:00;1.20;0;0;0.52;0.33;698.69;19.64;1020000.00;
2016-11-09 09:28:00;1.80;0;0;0.94;1.57;1127.98;20.47;1032000.00;
2016-11-09 09:43:00;2.45;0;0;0.58;1.04;1257.36;20.40;1068000.00;
2016-11-09 09:58:00;2.22;0;0;1.06;1.40;1253.68;20.75;1068000.00;
2016-11-09 10:13:00;1.15;0;0;0.84;0.85;993.48;20.94;1080000.00;
2016-11-09 10:28:00;1.31;0;0;0.68;0.64;969.25;20.66;1020000.00;
2016-11-09 10:43:00;0.85;0;0;0.83;0.12;956.65;20.82;1068000.00;
2016-11-09 10:58:00;1.16;0;0;0.55;-5.74;704.29;21.02;1020000.00;
2016-11-09 11:13:00;1.02;0;0;0.46;-1.39;677.73;21.16;1128000.00;
2016-11-09 11:28:00;0.47;0;0;0.30;-8.01;536.59;20.92;1044000.00;
2016-11-09 11:43:00;0;0;0;0.13;-0.81;414.57;19.46;1044000.00;
2016-11-09 11:58:00;0;0.00;0;-0.01;0;294.43;19.36;1068000.00;
2016-11-09 12:13:00;0;-0.88;0;-0.16;0;192.83;18.90;1032000.00;
2016-11-09 12:28:00;0;-1.36;0;-0.02;0;131.76;19.35;1056000.00;
2016-11-09 12:43:00;0;-1.85;0;0;-0.02;75.69;20.68;1092000.00;
2016-11-09 12:58:00;0;-2.37;0;0;-1.13;23.90;20.95;1092000.00;
2016-11-09 13:13:00;0;-2.64;0;0;-1.79;11.60;21.59;1080000.00;
2016-11-09 13:28:00;0;-2.82;0;0;-2.34;12.17;21.58;1032000.00;
2016-11-09 13:43:00;0;-3.05;0;0;-2.99;11.90;21.05;984000.00;
2016-11-09 13:58:00;0;-3.01;0;0;-3.16;6.16;9.70;948000.00;
2016-11-09 14:13:00;0;-3.28;0;0;-3.40;5.25;6.69;936000.00;
2016-11-09 14:28:00;0;-3.14;0;0;-3.27;5.19;5.51;876000.00;
2016-11-09 14:43:00;0;-3.27;0;0;-3.33;5.01;5.92;852000.00;
2016-11-09 14:58:00;0;-2.94;0;0;-3.05;5.06;5.96;792000.00;
2016-11-09 15:13:00;0;-3.06;0;0;-3.17;5.15;6.20;792000.00;
2016-11-09 15:28:00;0;-3.22;0;0;-3.24;5.56;6.37;768000.00;
2016-11-09 15:43:00;0;-3.09;0;0;-3.22;5.35;6.30;768000.00;
2016-11-09 15:58:00;0;-3.18;0;0;-3.20;6.03;6.52;744000.00;
2016-11-09 16:13:00;0;-2.81;0;0;-3.00;5.50;6.32;696000.00;
2016-11-09 16:28:00;0;-3.11;0;0;-3.21;6.09;6.84;660000.00;
2016-11-09 16:43:00;0;-3.05;0;0;-3.05;5.49;6.36;684000.00;
2016-11-09 16:58:00;0;-3.02;0;0;-3.06;5.95;6.13;672000.00;
2016-11-09 17:13:00;0;-3.14;0;0;-3.26;5.88;6.66;696000.00;
2016-11-09 17:28:00;0;-2.90;0;0;-3.04;5.70;6.63;672000.00;
2016-11-09 17:43:00;0;-3.12;0;0;-3.05;5.73;6.44;672000.00;
2016-11-09 17:58:00;0;-3.03;0;0;-3.16;5.90;6.72;648000.00;
2016-11-09 18:13:00;0;-2.93;0;0;-3.04;6.01;6.64;636000.00;
2016-11-09 18:28:00;0;-2.96;0;0;-3.11;5.75;6.86;588000.00;
2016-11-09 18:43:00;0;-3.03;0;0;-3.17;5.37;5.91;624000.00;
2016-11-09 18:58:00;0;-3.11;0;0;-3.22;5.52;6.19;564000.00;
2016-11-09 19:13:00;0;-3.06;0;0;-3.13;5.80;6.21;600000.00;
2016-11-09 19:28:00;0;-2.99;0;0;-3.05;5.93;6.77;564000.00;
2016-11-09 19:43:00;0;-3.05;0;0;-3.14;6.46;7.18;600000.00;
2016-11-09 19:58:00;0;-2.82;0;0;-2.90;5.54;6.26;564000.00;
2016-11-09 20:13:00;0;-3.04;0;0;-3.21;5.79;6.72;600000.00;
2016-11-09 20:28:00;0;-3.19;0;0;-3.12;5.79;6.78;552000.00;
2016-11-09 20:43:00;0;-3.05;0;0;-2.91;5.69;6.56;588000.00;
2016-11-09 20:58:00;0;-3.29;0;0;-3.37;6.16;6.96;564000.00;
2016-11-09 21:13:00;0;-3.28;0;0;-3.35;5.92;6.47;552000.00;
2016-11-09 21:28:00;0;-3.09;0;0;-3.18;6.16;6.66;528000.00;
2016-11-09 21:43:00;0;-2.97;0;0;-3.05;6.13;7.17;552000.00;
2016-11-09 21:58:00;0;-3.04;0;0;-3.13;6.01;7.01;528000.00;
2016-11-09 22:13:00;0;-3.16;0;0;-3.18;6.16;6.98;528000.00;
2016-11-09 22:28:00;0;-3.06;0;0;-3.10;6.97;7.52;492000.00;
2016-11-09 22:43:00;0;-3.11;0;0;-3.22;4.57;5.24;540000.00;
2016-11-09 22:58:00;0;-3.17;0;0;-3.19;4.77;5.58;492000.00;
2016-11-09 23:13:00;0;-3.02;0;0;-3.03;4.86;5.56;516000.00;
2016-11-09 23:28:00;0;-3.11;0;0;-3.18;4.54;5.24;492000.00;
2016-11-09 23:43:00;0;-3.15;0;0;-3.18;6.37;6.98;504000.00;
2016-11-09 23:58:00;0;-2.89;0;0;-3.13;6.01;7.32;504000.00;
2016-11-10 00:13:00;0;-3.10;0;0;-3.19;6.19;7.44;504000.00;
2016-11-10 00:28:00;0;-2.95;0;0;-3.04;4.91;5.40;492000.00;
2016-11-10 00:43:00;0;-3.09;0;0;-3.23;5.01;5.59;492000.00;
2016-11-10 00:58:00;0;-3.12;0;0;-3.14;4.98;5.61;492000.00;
2016-11-10 01:13:00;0;-3.15;0;0;-3.20;4.78;5.34;480000.00;
2016-11-10 01:28:00;0;-2.92;0;0;-3.04;5.18;5.74;468000.00;
2016-11-10 01:43:00;0;-2.98;0;0;-3.07;5.27;6.08;492000.00;
2016-11-10 01:58:00;0;-3.06;0;0;-3.06;5.36;5.99;492000.00;
2016-11-10 02:13:00;0;-3.16;0;0;-3.26;5.55;5.79;492000.00;
2016-11-10 02:28:00;0;-3.26;0;0;-3.32;4.91;5.94;468000.00;
2016-11-10 02:43:00;0;-3.03;0;0;-3.01;5.48;5.88;492000.00;
2016-11-10 02:58:00;0;-2.95;0;0;-2.88;5.74;6.20;480000.00;
2016-11-10 03:13:00;0;-3.02;0;0;-3.07;5.47;5.89;492000.00;
2016-11-10 03:28:00;0;-2.88;0;0;-2.91;5.13;5.58;492000.00;
2016-11-10 03:43:00;0;-2.93;0;0;-2.98;5.12;5.54;516000.00;
2016-11-10 03:58:00;0;-2.78;0;0;-2.96;5.26;5.32;528000.00;
2016-11-10 04:13:00;0;-2.98;0;0;-2.94;5.49;5.88;588000.00;
2016-11-10 04:28:00;0;-3.19;0;0;-3.27;5.37;5.57;600000.00;
2016-11-10 04:43:00;0;-3.15;0;0;-3.22;5.62;5.73;624000.00;
2016-11-10 04:58:00;0;-3.03;0;0;-3.13;5.50;5.13;648000.00;
2016-11-10 05:13:00;0;-3.05;0;0;-3.18;5.45;5.26;732000.00;
2016-11-10 05:28:00;0;-2.95;0;0;-3.06;4.88;4.24;804000.00;
2016-11-10 05:43:00;0;-3.01;0;0;-3.10;6.12;6.22;828000.00;
2016-11-10 05:58:00;0;-3.24;0;0;-3.26;6.68;6.90;864000.00;
2016-11-10 06:13:00;0;-3.15;0;0;-3.16;6.55;6.77;924000.00;
2016-11-10 06:28:00;0;-2.95;0;0;-2.87;11.61;16.88;972000.00;
2016-11-10 06:43:00;0;-3.13;0;0;-2.57;14.02;21.29;972000.00;
2016-11-10 06:58:00;0;-2.61;0;0;-1.04;14.23;21.31;1008000.00;
2016-11-10 07:13:00;0;-2.63;0;0;-1.48;11.80;19.75;996000.00;
2016-11-10 07:28:00;0;-0.01;0;0;0;11.28;19.38;1020000.00;
2016-11-10 07:43:00;0;-1.00;0;0;0;11.29;19.54;1044000.00;
2016-11-10 07:58:00;0;-0.60;0;0;0;160.09;18.83;1068000.00;
2016-11-10 08:13:00;0;-0.01;0;-0.01;0;265.94;19.08;1032000.00;
2016-11-10 08:28:00;0;-0.01;0;0.01;-4.15;285.14;19.11;1032000.00;
2016-11-10 08:43:00;0;-0.01;0;-0.04;0;223.18;18.92;984000.00;
2016-11-10 08:58:00;0;-0.46;0;-0.18;0;158.75;18.61;1008000.00;
2016-11-10 09:13:00;0;0;0;0.01;-4.23;289.51;19.96;1020000.00;
2016-11-10 09:28:00;0;-1.17;0;-0.22;0;147.82;20.32;1008000.00;
2016-11-10 09:43:00;0;-0.01;0;-0.02;0;259.70;19.89;1008000.00;
2016-11-10 09:58:00;0;-0.01;0;-0.08;0;209.19;20.58;1068000.00;
2016-11-10 10:13:00;0;-0.01;0;0.03;-4.99;334.70;20.05;1056000.00;
2016-11-10 10:28:00;0;0.00;0;0.00;-4.93;278.63;20.20;1080000.00;
2016-11-10 10:43:00;0;-0.01;0;0.04;-6.51;317.13;20.36;1044000.00;
2016-11-10 10:58:00;0;-0.44;0;-0.08;0;204.57;20.36;1032000.00;
2016-11-10 11:13:00;0;-1.20;0;0;0;138.84;20.48;1044000.00;
2016-11-10 11:28:00;0;-1.41;0;0;0;126.92;20.54;1056000.00;
2016-11-10 11:43:00;0;-1.04;0;0;0;137.84;19.15;1044000.00;
2016-11-10 11:58:00;0;-1.41;0;0;0;108.32;18.95;1080000.00;
2016-11-10 12:13:00;0;-1.44;0;0;0;105.71;18.88;1080000.00;
2016-11-10 12:28:00;0;-1.92;0;0;0;53.03;18.87;1104000.00;
2016-11-10 12:43:00;0;-2.34;0;0;0;38.76;18.75;1080000.00;
2016-11-10 12:58:00;0;-2.65;0;0;-0.74;8.92;20.66;1128000.00;
2016-11-10 13:13:00;0;-2.86;0;0;-1.31;9.65;20.85;1080000.00;
2016-11-10 13:28:00;0;-2.97;0;0;-1.30;10.46;20.79;1032000.00;
2016-11-10 13:43:00;0;-2.98;0;0;-2.21;5.68;11.30;996000.00;
2016-11-10 13:58:00;0;-3.04;0;0;-2.30;4.39;6.15;984000.00;
2016-11-10 14:13:00;0;-3.07;0;0;-2.52;4.30;6.05;936000.00;
2016-11-10 14:28:00;0;-2.93;0;0;-2.30;4.03;4.60;900000.00;
2016-11-10 14:43:00;0;-3.03;0;0;-2.31;3.85;5.13;900000.00;
2016-11-10 14:58:00;0;-3.06;0;0;-2.43;4.02;4.70;900000.00;
2016-11-10 15:13:00;0;-3.02;0;0;-2.24;4.48;5.35;864000.00;
2016-11-10 15:28:00;0;-3.16;0;0;-2.49;4.16;5.17;852000.00;
2016-11-10 15:43:00;0;-3.14;0;0;-2.55;4.22;5.11;816000.00;
2016-11-10 15:58:00;0;-3.09;0;0;-2.33;4.46;5.13;816000.00;
2016-11-10 16:13:00;0;-3.06;0;0;-2.36;4.67;5.61;744000.00;
2016-11-10 16:28:00;0;-3.11;0;0;-2.46;4.51;5.82;780000.00;
2016-11-10 16:43:00;0;-3.16;0;0;-2.49;4.63;5.46;744000.00;
2016-11-10 16:58:00;0;-2.97;0;0;-2.41;4.46;5.59;708000.00;
2016-11-10 17:13:00;0;-2.81;0;0;-2.16;4.42;5.62;696000.00;
2016-11-10 17:28:00;0;-2.88;0;0;-2.21;4.51;5.60;708000.00;
2016-11-10 17:43:00;0;-3.03;0;0;-2.32;4.44;5.61;684000.00;
